data,Tipo de leito,Tipo de agravo,Número de leitos infantil ativos,Número de leitos infantil ocupados,Taxa de ocupação (%) de leitos infantil,Média móvel do número de crianças internadas,Média móvel do número de leitos para crianças ativos
2021-09-23,UTI,COVID-19 + SRAG (NÃO COVID-19),30.0,19.0,63.33,30.6,41.7
2021-09-24,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,13.0,65.0,27.9,38.0
2021-09-25,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,11.0,57.89,25.6,35.6
2021-09-26,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,20.0,68.97,23.7,33.1
2021-09-27,UTI,COVID-19 + SRAG (NÃO COVID-19),32.0,21.0,65.62,22.4,32.4
2021-09-28,UTI,COVID-19 + SRAG (NÃO COVID-19),30.0,17.0,56.67,20.0,29.7
2021-09-29,UTI,COVID-19 + SRAG (NÃO COVID-19),30.0,15.0,50.0,16.6,27.1
2021-09-30,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,15.0,51.72,16.0,27.0
2021-10-01,UTI,COVID-19 + SRAG (NÃO COVID-19),30.0,16.0,53.33,16.4,28.4
2021-10-02,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,10.0,52.63,16.3,28.4
2021-10-03,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,17.0,58.62,15.9,28.4
2021-10-04,UTI,COVID-19 + SRAG (NÃO COVID-19),30.0,13.0,43.33,14.7,28.1
2021-10-05,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,12.0,41.38,14.0,28.0
2021-10-06,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,12.0,42.86,13.6,27.7
2021-10-07,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,11.0,37.93,13.0,27.7
2021-10-08,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,15.0,68.18,12.9,26.6
2021-10-09,UTI,COVID-19 + SRAG (NÃO COVID-19),11.0,8.0,72.73,12.6,25.4
2021-10-10,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,15.0,71.43,12.3,24.3
2021-10-11,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,18.0,85.71,13.0,23.0
2021-10-12,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,18.0,85.71,13.9,21.9
2021-10-13,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,18.0,85.71,14.7,20.9
2021-10-14,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,19.0,90.48,15.9,19.7
2021-10-15,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,16.0,80.0,16.0,19.4
2021-10-16,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,16.0,80.0,17.1,20.7
2021-10-17,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,16.0,80.0,17.3,20.6
2021-10-18,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,14.0,73.68,16.7,20.3
2021-10-19,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,15.0,78.95,16.3,20.0
2021-10-20,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,17.0,89.47,16.1,19.7
2021-10-21,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,16.0,19.4
2021-10-22,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,19.0,100.0,16.4,19.3
2021-10-23,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,16.7,19.1
2021-10-24,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,17.0,19.0
2021-10-25,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,17.6,19.0
2021-10-26,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,18.0,19.0
2021-10-27,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,18.1,19.0
2021-10-28,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,18.1,19.0
2021-10-29,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,18.0,90.0,18.0,19.1
2021-10-30,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,8.0,88.89,16.6,17.7
2021-10-31,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,8.0,88.89,15.1,16.3
2021-11-01,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,17.0,89.47,15.0,16.3
2021-11-02,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,17.0,89.47,14.9,16.3
2021-11-03,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,18.0,94.74,14.9,16.3
2021-11-04,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,18.0,90.0,14.9,16.4
2021-11-05,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,16.0,80.0,14.6,16.4
2021-11-06,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,15.0,78.95,15.6,17.9
2021-11-07,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,13.0,72.22,16.3,19.1
2021-11-08,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,15.6,19.0
2021-11-09,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,13.0,68.42,15.0,19.0
2021-11-10,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,13.0,68.42,14.3,19.0
2021-11-11,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,13.4,18.7
2021-11-12,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,13.0,68.42,13.0,18.6
2021-11-13,UTI,COVID-19 + SRAG (NÃO COVID-19),8.0,7.0,87.5,11.9,17.0
2021-11-14,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.7,17.0
2021-11-15,UTI,COVID-19 + SRAG (NÃO COVID-19),8.0,8.0,100.0,11.1,15.6
2021-11-16,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.0,15.4
2021-11-17,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,10.9,15.3
2021-11-18,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,13.0,72.22,11.0,15.3
2021-11-19,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,10.9,15.1
2021-11-20,UTI,COVID-19 + SRAG (NÃO COVID-19),8.0,8.0,100.0,11.0,15.1
2021-11-21,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.0,15.1
2021-11-22,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.6,16.6
2021-11-23,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.6,16.6
2021-11-24,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.6,16.6
2021-11-26,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,11.4,16.6
2021-11-27,UTI,COVID-19 + SRAG (NÃO COVID-19),0.0,0.0,0.0,9.7,14.0
2021-11-28,UTI,COVID-19 + SRAG (NÃO COVID-19),8.0,8.0,100.0,9.7,14.0
2021-11-29,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,9.7,14.0
2021-11-30,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,12.0,66.67,9.7,14.0
2021-12-01,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,11.0,61.11,9.6,14.0
2021-12-02,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,11.0,61.11,9.4,14.0
2021-12-03,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,11.0,57.89,9.3,14.1
2021-12-04,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,9.0,100.0,10.6,15.4
2021-12-05,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,12.0,63.16,11.1,17.0
2021-12-06,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,12.0,63.16,11.1,17.1
2021-12-07,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,9.0,50.0,10.7,17.1
2021-12-08,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,7.0,31.82,10.1,17.7
2021-12-09,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,8.0,36.36,9.7,18.3
2021-12-10,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,9.0,40.91,9.4,18.7
2021-12-11,UTI,COVID-19 + SRAG (NÃO COVID-19),8.0,8.0,100.0,9.3,18.6
2021-12-12,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,10.0,55.56,9.0,18.4
2021-12-13,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,10.0,45.45,8.7,18.9
2021-12-14,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,10.0,55.56,8.9,18.9
2021-12-15,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,10.0,45.45,9.3,18.9
2021-12-16,UTI,COVID-19 + SRAG (NÃO COVID-19),12.0,7.0,58.33,9.1,17.4
2021-12-17,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,10.0,52.63,9.3,17.0
2021-12-18,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,8.0,88.89,9.3,17.1
2021-12-19,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,10.0,52.63,9.3,17.3
2021-12-20,UTI,COVID-19 + SRAG (NÃO COVID-19),23.0,10.0,43.48,9.3,17.4
2021-12-21,UTI,COVID-19 + SRAG (NÃO COVID-19),23.0,11.0,47.83,9.4,18.1
2021-12-22,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,10.0,52.63,9.4,17.7
2021-12-23,UTI,COVID-19 + SRAG (NÃO COVID-19),23.0,9.0,39.13,9.7,19.3
2021-12-24,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,7.0,77.78,9.3,17.9
2021-12-25,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,7.0,77.78,9.1,17.9
2021-12-26,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,7.0,77.78,8.7,16.4
2021-12-27,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,17.0,89.47,9.7,15.9
2021-12-28,UTI,COVID-19 + SRAG (NÃO COVID-19),23.0,14.0,60.87,10.1,15.9
2021-12-29,UTI,COVID-19 + SRAG (NÃO COVID-19),23.0,16.0,69.57,11.0,16.4
2021-12-30,UTI,COVID-19 + SRAG (NÃO COVID-19),23.0,19.0,82.61,12.4,16.4
2021-12-31,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,8.0,88.89,12.6,16.4
2022-01-01,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,8.0,88.89,12.7,16.4
2022-01-02,UTI,COVID-19 + SRAG (NÃO COVID-19),13.0,9.0,69.23,13.0,17.0
2022-01-03,UTI,COVID-19 + SRAG (NÃO COVID-19),22.0,17.0,77.27,13.0,17.4
2022-01-04,UTI,COVID-19 + SRAG (NÃO COVID-19),39.0,16.0,41.03,13.3,19.7
2022-01-05,UTI,COVID-19 + SRAG (NÃO COVID-19),41.0,14.0,34.15,13.0,22.3
2022-01-06,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,15.0,48.39,12.4,23.4
2022-01-07,UTI,COVID-19 + SRAG (NÃO COVID-19),35.0,18.0,51.43,13.9,27.1
2022-01-08,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,9.0,100.0,14.0,27.1
2022-01-09,UTI,COVID-19 + SRAG (NÃO COVID-19),9.0,9.0,100.0,14.0,26.6
2022-01-10,UTI,COVID-19 + SRAG (NÃO COVID-19),36.0,19.0,52.78,14.3,28.6
2022-01-11,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,21.0,61.76,15.0,27.9
2022-01-12,UTI,COVID-19 + SRAG (NÃO COVID-19),33.0,20.0,60.61,15.9,26.7
2022-01-13,UTI,COVID-19 + SRAG (NÃO COVID-19),24.0,23.0,95.83,17.0,25.7
2022-01-14,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,24.0,82.76,17.9,24.9
2022-01-15,UTI,COVID-19 + SRAG (NÃO COVID-19),35.0,34.0,97.14,21.4,28.6
2022-01-16,UTI,COVID-19 + SRAG (NÃO COVID-19),33.0,32.0,96.97,24.7,32.0
2022-01-17,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,32.0,94.12,26.6,31.7
2022-01-18,UTI,COVID-19 + SRAG (NÃO COVID-19),41.0,35.0,85.37,28.6,32.7
2022-01-19,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,40.0,76.92,31.4,35.4
2022-01-20,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,42.0,87.5,34.1,38.9
2022-01-21,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,37.0,78.72,36.0,41.4
2022-01-22,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,44.0,78.57,37.4,44.4
2022-01-23,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,41.0,93.18,38.7,46.0
2022-01-24,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,52.0,78.79,41.6,50.6
2022-01-25,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,56.0,81.16,44.6,54.6
2022-01-26,UTI,COVID-19 + SRAG (NÃO COVID-19),65.0,51.0,78.46,46.1,56.4
2022-01-27,UTI,COVID-19 + SRAG (NÃO COVID-19),71.0,50.0,70.42,47.3,59.7
2022-01-28,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,38.0,70.37,47.4,60.7
2022-01-29,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,37.0,84.09,46.4,59.0
2022-01-30,UTI,COVID-19 + SRAG (NÃO COVID-19),45.0,32.0,71.11,45.1,59.1
2022-01-31,UTI,COVID-19 + SRAG (NÃO COVID-19),63.0,41.0,65.08,43.6,58.7
2022-02-01,UTI,COVID-19 + SRAG (NÃO COVID-19),81.0,46.0,56.79,42.1,60.4
2022-02-02,UTI,COVID-19 + SRAG (NÃO COVID-19),82.0,49.0,59.76,41.9,62.9
2022-02-03,UTI,COVID-19 + SRAG (NÃO COVID-19),75.0,44.0,58.67,41.0,63.4
2022-02-04,UTI,COVID-19 + SRAG (NÃO COVID-19),70.0,43.0,61.43,41.7,65.7
2022-02-05,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,32.0,64.0,41.0,66.6
2022-02-06,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,34.0,70.83,41.3,67.0
2022-02-07,UTI,COVID-19 + SRAG (NÃO COVID-19),78.0,48.0,61.54,42.3,69.1
2022-02-08,UTI,COVID-19 + SRAG (NÃO COVID-19),78.0,47.0,60.26,42.4,68.7
2022-02-09,UTI,COVID-19 + SRAG (NÃO COVID-19),76.0,46.0,60.53,42.0,67.9
2022-02-10,UTI,COVID-19 + SRAG (NÃO COVID-19),77.0,43.0,55.84,41.9,68.1
2022-02-11,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,41.0,59.42,41.6,68.0
2022-02-12,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,33.0,66.0,41.7,68.0
2022-02-13,UTI,COVID-19 + SRAG (NÃO COVID-19),65.0,48.0,73.85,43.7,70.4
2022-02-14,UTI,COVID-19 + SRAG (NÃO COVID-19),72.0,43.0,59.72,43.0,69.6
2022-02-15,UTI,COVID-19 + SRAG (NÃO COVID-19),71.0,38.0,53.52,41.7,68.6
2022-02-16,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,37.0,63.79,40.4,66.0
2022-02-17,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,45.0,60.81,40.7,65.6
2022-02-18,UTI,COVID-19 + SRAG (NÃO COVID-19),62.0,36.0,58.06,40.0,64.6
2022-02-19,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,27.0,55.1,39.1,64.4
2022-02-20,UTI,COVID-19 + SRAG (NÃO COVID-19),39.0,24.0,61.54,35.7,60.7
2022-02-21,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,34.0,60.71,34.4,58.4
2022-02-22,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,36.0,65.45,34.1,56.1
2022-02-23,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,35.0,59.32,33.9,56.3
2022-02-24,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,31.0,55.36,31.9,53.7
2022-02-25,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,30.0,45.45,31.0,54.3
2022-02-26,UTI,COVID-19 + SRAG (NÃO COVID-19),32.0,12.0,37.5,28.9,51.9
2022-02-27,UTI,COVID-19 + SRAG (NÃO COVID-19),32.0,15.0,46.88,27.6,50.9
2022-02-28,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,14.0,30.43,24.7,49.4
2022-03-01,UTI,COVID-19 + SRAG (NÃO COVID-19),67.0,33.0,49.25,24.3,51.1
2022-03-02,UTI,COVID-19 + SRAG (NÃO COVID-19),65.0,38.0,58.46,24.7,52.0
2022-03-03,UTI,COVID-19 + SRAG (NÃO COVID-19),61.0,42.0,68.85,26.3,52.7
2022-03-04,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,36.0,69.23,27.1,50.7
2022-03-05,UTI,COVID-19 + SRAG (NÃO COVID-19),36.0,25.0,69.44,29.0,51.3
2022-03-06,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,38.0,69.09,32.3,54.6
2022-03-07,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,40.0,60.61,36.0,57.4
2022-03-08,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,43.0,75.44,37.4,56.0
2022-03-09,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,41.0,74.55,37.9,54.6
2022-03-10,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,39.0,81.25,37.4,52.7
2022-03-11,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,38.0,66.67,37.7,53.4
2022-03-12,UTI,COVID-19 + SRAG (NÃO COVID-19),40.0,30.0,75.0,38.4,54.0
2022-03-13,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,40.0,83.33,38.7,53.0
2022-03-14,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,39.0,69.64,38.6,51.6
2022-03-15,UTI,COVID-19 + SRAG (NÃO COVID-19),67.0,45.0,67.16,38.9,53.0
2022-03-16,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,39.0,78.0,38.6,52.3
2022-03-17,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,42.0,63.64,39.0,54.9
2022-03-18,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,42.0,70.0,39.6,55.3
2022-03-19,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,30.0,81.08,39.6,54.9
2022-03-20,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,35.0,71.43,38.9,55.0
2022-03-21,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,39.0,78.0,38.9,54.1
2022-03-22,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,39.0,70.91,38.0,52.4
2022-03-23,UTI,COVID-19 + SRAG (NÃO COVID-19),15.0,15.0,100.0,34.6,47.4
2022-03-24,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,40.0,67.8,34.3,46.4
2022-03-25,UTI,COVID-19 + SRAG (NÃO COVID-19),45.0,41.0,91.11,34.1,44.3
2022-03-26,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,32.0,68.09,34.4,45.7
2022-03-27,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,42.0,75.0,35.4,46.7
2022-03-28,UTI,COVID-19 + SRAG (NÃO COVID-19),40.0,33.0,82.5,34.6,45.3
2022-03-29,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,42.0,84.0,35.0,44.6
2022-03-30,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,39.0,70.91,38.4,50.3
2022-03-31,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,40.0,72.73,38.4,49.7
2022-04-01,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,41.0,75.93,38.4,51.0
2022-04-02,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,27.0,72.97,37.7,49.6
2022-04-03,UTI,COVID-19 + SRAG (NÃO COVID-19),40.0,36.0,90.0,36.9,47.3
2022-04-04,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,40.0,75.47,37.9,49.1
2022-04-05,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,40.0,80.0,37.6,49.1
2022-04-06,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,41.0,83.67,37.9,48.3
2022-04-07,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,39.0,78.0,37.7,47.6
2022-04-08,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,38.0,82.61,37.3,46.4
2022-04-09,UTI,COVID-19 + SRAG (NÃO COVID-19),38.0,29.0,76.32,37.6,46.6
2022-04-10,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,39.0,88.64,38.0,47.1
2022-04-11,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,36.0,78.26,37.4,46.1
2022-04-12,UTI,COVID-19 + SRAG (NÃO COVID-19),35.0,28.0,80.0,35.7,44.0
2022-04-13,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,36.0,75.0,35.0,43.9
2022-04-14,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,37.0,78.72,34.7,43.4
2022-04-15,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,37.0,80.43,34.6,43.4
2022-04-16,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,27.0,87.1,34.3,42.4
2022-04-17,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,27.0,96.43,32.6,40.1
2022-04-18,UTI,COVID-19 + SRAG (NÃO COVID-19),43.0,36.0,83.72,32.6,39.7
2022-04-19,UTI,COVID-19 + SRAG (NÃO COVID-19),43.0,35.0,81.4,33.6,40.9
2022-04-20,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,35.0,74.47,33.4,40.7
2022-04-21,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,34.0,73.91,33.0,40.6
2022-04-22,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,35.0,83.33,32.7,40.0
2022-04-23,UTI,COVID-19 + SRAG (NÃO COVID-19),33.0,25.0,75.76,32.4,40.3
2022-04-24,UTI,COVID-19 + SRAG (NÃO COVID-19),26.0,26.0,100.0,32.3,40.0
2022-04-25,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,35.0,79.55,32.1,40.1
